id,name,cuisine,address,coordinates,numOfReviews,rating,zipcode,insertedAtTimeStamp
kr5fRwdHtVwPPwSJxm9Fkg,b'Il Posto Accanto',italian,190 E 2nd St,"{'latitude': 40.72238, 'longitude': -73.98403}",327,4.3,10009,2024-02-15T17:14:41.967933
hpRrYBbKUqv8ewFKDjbjoA,b'Gersi',italian,316 Court St,"{'latitude': 40.683438, 'longitude': -73.995711}",368,4.3,11231,2024-02-15T17:14:41.967933
eMSTTuOUlKEnSOr8lPp3Xg,b'Ammazzacaff\xc3\xa8',italian,702 Grand St,"{'latitude': 40.7113172, 'longitude': -73.9446243}",342,4.3,11211,2024-02-15T17:14:41.967933
22nKUyCIbpnzR6R3_g1ptQ,"b""Carmine's Italian Restaurant - Times Square""",italian,200 W 44th St,"{'latitude': 40.75749848725768, 'longitude': -73.98665333142026}",4798,4.0,10036,2024-02-15T17:14:41.967933
xKIv_b2L2pUHmsoJ-xOepg,b'Gran Morsi',italian,22 Warren St,"{'latitude': 40.714312, 'longitude': -74.007791}",503,4.4,10007,2024-02-15T17:14:41.967933
k3vbv0tbV83IrfaH2Z5t5Q,"b""Manero's of Mulberry""",italian,113 Mulberry St,"{'latitude': 40.717593, 'longitude': -73.998396}",109,4.5,10013,2024-02-15T17:14:41.967933
xeC9vn3dxVVzAMR_aFwfXg,b'IL Brigante',italian,214 Front St,"{'latitude': 40.707492, 'longitude': -74.002571}",521,3.8,10038,2024-02-15T17:14:41.967933
Be1Y-vAEMgo7lqL5alXgDA,b'Taverna Di Bacco',italian,175 Ludlow St,"{'latitude': 40.72191, 'longitude': -73.98768}",358,4.3,10002,2024-02-15T17:14:41.967933
4XX-zF8h5Lvrr22_tqU6-Q,b'The River Caf\xc3\xa9',italian,1 Water St,"{'latitude': 40.703866713051106, 'longitude': -73.99479360219303}",1303,4.1,11201,2024-02-15T17:14:41.967933
2u8T56A4qu-MjeuT-v7s_g,b'Casa Bocado',mexican,341 Broome St,"{'latitude': 40.71958, 'longitude': -73.99484}",123,4.5,10013,2024-02-15T17:14:42.796570
Wx6lMnEh7dCmX-9PQF1Ifw,b'Toloache 50',mexican,251 West 50th St,"{'latitude': 40.762227, 'longitude': -73.9856178382696}",2282,4.0,10012,2024-02-15T17:14:42.796570
Hb-eDht12T4kjNtsa0y7vA,b'Mexi',mexican,149 N 9th St,"{'latitude': 40.719315, 'longitude': -73.95669}",8,4.4,11249,2024-02-15T17:14:42.796570
PqqnNrUtU7XTKQvUM4cyqQ,b'Bar Verde',mexican,65 2nd Ave,"{'latitude': 40.7260849061034, 'longitude': -73.9897361397743}",455,4.4,10003,2024-02-15T17:14:42.797536
CoSXktG_8Q_c3WD2CB4GuA,b'Dos Caminos',mexican,480 Lexington Ave,"{'latitude': 40.75423281781175, 'longitude': -73.97427953549227}",44,3.2,10167,2024-02-15T17:14:42.797536
SXWnyFNLCehVlJPRxk7gAg,b'Anejo Tribeca',mexican,301 Church St,"{'latitude': 40.71931499731559, 'longitude': -74.00427174111186}",676,4.1,10013,2024-02-15T17:14:42.797536
1ux5rxwWjKxoXHUyGynwSg,b'Purepecha',mexican,213 Smith St,"{'latitude': 40.68454335716857, 'longitude': -73.99182679347962}",99,4.3,11201,2024-02-15T17:14:42.797536
8_AqbONdiu8MUqVkCuJKUw,b'Mitica',mexican,222 Franklin St,"{'latitude': 40.733284, 'longitude': -73.958001}",15,4.6,11222,2024-02-15T17:14:42.797536
Zk8UgB9MDoIHWFYgAxNlIQ,b'De Mole',mexican,2 Hope St,"{'latitude': 40.71377, 'longitude': -73.95786}",283,4.4,11211,2024-02-15T17:14:42.797536
Xjswj531-FkRZPpcccU6kQ,b'Vida Verde',mexican,248 W 55th St,"{'latitude': 40.7649503286729, 'longitude': -73.9828372257363}",1633,4.3,10019,2024-02-15T17:14:42.797536
PHMkwS5nmo4IUXbcg0OcAg,b'Jajaja Mexicana',mexican,63 Carmine St,"{'latitude': 40.72979, 'longitude': -74.00455}",639,4.5,10014,2024-02-15T17:14:42.797536
nrwOQSXoRXfAYhkdjiUk8g,b'Toro Loco',mexican,15 Stone St,"{'latitude': 40.70421, 'longitude': -74.01208}",470,4.0,10004,2024-02-15T17:14:42.797536
ZeJWNwd7ipveJywGq2RCgg,b'La Diaspora',mexican,91 Baxter St,"{'latitude': 40.7168502, 'longitude': -73.9994938}",13,4.5,10013,2024-02-15T17:14:42.797536
BbMUXd69i0tlWS2aoppwaQ,b'El Camion',mexican,194 Ave A,"{'latitude': 40.7291717528508, 'longitude': -73.98111043269348}",773,3.9,10009,2024-02-15T17:14:42.797536
tvqtAjAyc7dplVVwhw3VZQ,b'La Contenta Oeste',mexican,78 W 11th St,"{'latitude': 40.7352, 'longitude': -73.99808}",332,4.2,10011,2024-02-15T17:14:42.797536
GBQJ7kPepxWohxaslXzXLg,b'Luisa Cocina Mexicana',mexican,435 Menahan St,"{'latitude': 40.703383, 'longitude': -73.912048}",15,4.7,11237,2024-02-15T17:14:42.797536
9aJ1MVTthZw3QjqoG7mPjg,"b""Rosie's""",mexican,29 E 2nd St,"{'latitude': 40.72493398880827, 'longitude': -73.99062355504286}",904,3.9,10003,2024-02-15T17:14:42.797536
Ck09FempamAKGSPsV_bX-A,b'Xixa',mexican,241 S 4th St,"{'latitude': 40.7104, 'longitude': -73.95854}",684,4.4,11211,2024-02-15T17:14:42.797536
IfIyjm4SfORGYPbaAWST3g,b'MEXiCUE',mexican,225 5th Ave,"{'latitude': 40.743617, 'longitude': -73.987867}",695,4.0,10010,2024-02-15T17:14:42.797536
RzKR9QcYP03EQ_8DxTxowg,b'Barrio Chino',mexican,253 Broome St,"{'latitude': 40.718022, 'longitude': -73.990026}",1182,3.9,10002,2024-02-15T17:14:42.797536
f7g3GhoQs9nQVTJEL2p48Q,b'Gran Electrica',mexican,5 Front St,"{'latitude': 40.7027, 'longitude': -73.99314}",541,3.6,11201,2024-02-15T17:14:42.797536
L3REPLCvQpMapYPd_fkS-A,b'Los Mariscos',mexican,409 W 15th St,"{'latitude': 40.74207, 'longitude': -74.00565}",798,4.6,10011,2024-02-15T17:14:42.797536
j9a6xr78a6tPBblKvvBJew,b'The Cactus Shop',mexican,231 Kent Ave,"{'latitude': 40.71672, 'longitude': -73.96543}",71,4.3,11249,2024-02-15T17:14:42.797536
iTj5T_jPYvznd1QTgs7NZw,b'Nai ',mexican,84 2nd Ave,"{'latitude': 40.726512, 'longitude': -73.988796}",1096,4.3,10003,2024-02-15T17:14:42.797536
_2jMPuiK-7nLepFdPu2TTQ,b'345 Cantina',mexican,345 E 6th St,"{'latitude': 40.72665, 'longitude': -73.98651}",30,4.5,10003,2024-02-15T17:14:42.797536
hxJxybl8V752Uz9r50I41g,b'Taqueria Al Pastor',mexican,119 Court St,"{'latitude': 40.69042, 'longitude': -73.99176}",96,4.3,11201,2024-02-15T17:14:42.797536
9_CEU7Wmvmwlyvqr-PJD6w,b'Ofrenda',mexican,113 7th Ave S,"{'latitude': 40.73391, 'longitude': -74.00242}",1108,3.9,10014,2024-02-15T17:14:42.797536
mhrLDFTxUzW2koRAzjlt5g,"b""Chavela's""",mexican,736 Franklin Ave,"{'latitude': 40.673484, 'longitude': -73.957267}",1302,3.9,11238,2024-02-15T17:14:42.797536
2kkjzgLwKHFmLAfR86kE3Q,b'Fonda Tribeca',mexican,139 Duane St,"{'latitude': 40.71664368792575, 'longitude': -74.00766223224433}",41,4.4,10013,2024-02-15T17:14:42.797536
jAaVnUKLITkuhzwXIe0vLQ,b'Cafe Mogador',mexican,133 Wythe Ave,"{'latitude': 40.719747, 'longitude': -73.959993}",1456,4.4,11211,2024-02-15T17:14:42.797536
dgaNriM1VdI2nGochhHE_g,b'Casa Enrique',mexican,5-48 49th Ave,"{'latitude': 40.743404338358, 'longitude': -73.954350367693}",1543,4.2,11101,2024-02-15T17:14:42.797536
CfOBb6NU2awo8xclJpKU3g,b'Chela Park Slope',mexican,408 5th Ave,"{'latitude': 40.67032, 'longitude': -73.98569}",680,4.5,11215,2024-02-15T17:14:42.797536
NOh24SMS6k4pzNv8Ds7KDg,b'Cafe Habana',mexican,17 Prince St,"{'latitude': 40.72293, 'longitude': -73.99419}",3315,4.0,10012,2024-02-15T17:14:42.797536
iHinXbZk2625noKq9XSvzA,b'Seeyama\xc3\xb1ana',mexican,49 West 27th St,"{'latitude': 40.745332, 'longitude': -73.990216}",67,4.1,10001,2024-02-15T17:14:42.797536
e7krRmyE5upHv2gsEOdR8w,b'Mayamezcal',mexican,304 E 6th St,"{'latitude': 40.72711, 'longitude': -73.98817}",626,4.0,10003,2024-02-15T17:14:42.797536
YFL1rAdlv7J0cswHVhvCtQ,b'Ruta Oaxaca Mexican Cuisine',mexican,35-03 Broadway,"{'latitude': 40.76051987417243, 'longitude': -73.92197005607727}",293,4.5,11106,2024-02-15T17:14:42.797536
XEugUtbw4rRmGr9S1XA-aQ,b'Alta',mexican,64 W 10th St,"{'latitude': 40.7345163811398, 'longitude': -73.9983369619683}",2026,3.9,10011,2024-02-15T17:14:42.797536
AIKjw2QLvVNdha3TciJYzg,b'Boqueria Soho',mexican,171 Spring St,"{'latitude': 40.7249227818105, 'longitude': -74.00215536627918}",1267,4.1,10012,2024-02-15T17:14:42.797536
uVfOB37NyYEGRs5FITM-nQ,b'Leyenda',mexican,221 Smith St,"{'latitude': 40.68431, 'longitude': -73.99197}",327,4.0,11201,2024-02-15T17:14:42.797536
UjBZR0Vyl5zpwDVkOvNceQ,b'Casa Carmen',mexican,5 W 21st St,"{'latitude': 40.74071727271747, 'longitude': -73.99106050000002}",9,4.8,10010,2024-02-15T17:14:42.797536
MwyEUg5EXuqTf1mjKU08ng,b'Xolo',mexican,29 Dunham Pl,"{'latitude': 40.71153, 'longitude': -73.96761}",35,4.7,11249,2024-02-15T17:14:42.797536
dYWjNK07igws9jFNgQmhng,b'Rosa Mexicano',mexican,9 E 18th St,"{'latitude': 40.738285, 'longitude': -73.990807}",1730,3.5,10003,2024-02-15T17:14:42.797536
l0ZOGV9tohkpfHiZ-3XSRg,b'Friducha',mexican,946 Manhattan Ave,"{'latitude': 40.73152, 'longitude': -73.95432}",147,3.8,11222,2024-02-15T17:14:42.797536
TgoYhgbPCYhLBNtpue3QHg,b'Maya',mexican,1191 1st Ave,"{'latitude': 40.7631741, 'longitude': -73.9597236}",1094,3.7,10065,2024-02-15T17:14:42.797536
ry7XCoXXxS0DxRmzZLFybw,b'Taqueria Gramercy',mexican,218 3rd Ave,"{'latitude': 40.7363, 'longitude': -73.98531}",161,3.9,10003,2024-02-15T17:14:42.797536
0ksKKrgHt-6xCCHfTlLcoA,b't\xc3\xa1n',mexican,209 E 49th St,"{'latitude': 40.75502324994503, 'longitude': -73.97048579999999}",118,3.9,10017,2024-02-15T17:14:42.797536
elWIigHM2IfrdzzYIxcvgA,b'Corima',mexican,3 Allen St,"{'latitude': 40.71465390367611, 'longitude': -73.99300411224878}",7,5.0,10002,2024-02-15T17:14:42.797536
znlol6dCKwjoXpZZwV_ZOg,b'Nacho Macho Taco',mexican,82 5th Ave,"{'latitude': 40.680624747880046, 'longitude': -73.97778009698678}",241,4.3,11217,2024-02-15T17:14:42.797536
xWLSJOiN1mMRHmBmHyjAfw,b'Mad Dog & Beans Mexican Cantina',mexican,5 E 38th St,"{'latitude': 40.750811592019275, 'longitude': -73.9819335}",686,3.9,10016,2024-02-15T17:14:42.797536
vyKBwzRdNX4yiJDIFv37iw,b'Oxomoco',mexican,128 Greenpoint Ave,"{'latitude': 40.7299099, 'longitude': -73.95548}",632,4.2,11222,2024-02-15T17:14:42.797536
mPHPVJ2-8mOR-lFHafrc6w,b'Evelina',american,211 Dekalb Ave,"{'latitude': 40.689722, 'longitude': -73.971003}",391,4.4,11205,2024-02-15T17:14:43.850534
AA9wpuJRhkSHUePAiv3otA,b'The Leroy House',american,430 Hudson St,"{'latitude': 40.73063, 'longitude': -74.00661}",195,4.4,10014,2024-02-15T17:14:43.850534
48nRODGl30EWpYMcCTOeAw,b'Ingas Bar',american,66 Hicks St,"{'latitude': 40.69992328722937, 'longitude': -73.99371282578757}",46,3.9,11201,2024-02-15T17:14:43.850534
11Nbr2oTRB5Uqi36L8if8g,b'The Consulate - Midtown',american,44 W 56th St,"{'latitude': 40.76309, 'longitude': -73.97661}",117,4.3,10019,2024-02-15T17:14:43.850534
zX8IF7oCbw1HrNaPmOBy-g,b'FERNS',american,166 1st Ave,"{'latitude': 40.72881612591204, 'longitude': -73.9840489193202}",279,4.5,10009,2024-02-15T17:14:43.850534
J3NT61-AH5d5Gu5tFJhYSw,b'The Cabin NYC',american,205 E 4th St,"{'latitude': 40.72393, 'longitude': -73.98383}",625,4.0,10009,2024-02-15T17:14:43.850534
gNGxh97n0NZgYG1Q_no9Kg,b'Potluck Club',american,133 Chrystie St,"{'latitude': 40.719566, 'longitude': -73.993524}",330,4.4,10002,2024-02-15T17:14:43.850534
f-vMQ2Mq2BK3JtC1jzFA_A,b'Blue Ribbon Sushi & Steak',american,Penn 1,"{'latitude': 40.751057863112614, 'longitude': -73.99250384384727}",14,4.6,10119,2024-02-15T17:14:43.850534
MphfKkYFEe0BDQ6hZ0A5fA,b'Gelso & Grand',american,186 Grand St,"{'latitude': 40.71958, 'longitude': -73.99734}",1492,4.3,10013,2024-02-15T17:14:43.850534
q11TljTQd33XCWlVoPyRqg,b'The Osprey',american,60 Furman St,"{'latitude': 40.702241, 'longitude': -73.995539}",342,3.9,11201,2024-02-15T17:14:43.850534
fILtH2h7jrzgx6s35KGvRg,b'Superiority Burger',american,119 Avenue A,"{'latitude': 40.726458, 'longitude': -73.983507}",87,3.6,10009,2024-02-15T17:14:43.850534
-R5CBTnY10kdVNNv0lbHnA,b'The Mayfly',american,269 E Houston St,"{'latitude': 40.72152, 'longitude': -73.98462}",67,4.5,10002,2024-02-15T17:14:43.850534
hLXe3RVRK39VUSPdvBjFEA,b'Kalye',american,251 Broome St,"{'latitude': 40.7179, 'longitude': -73.98999}",156,4.6,10002,2024-02-15T17:14:43.850534
gZz9A8k8ORC_xl0aHxtY4w,b'Monkey Bar',american,60 E 54th St,"{'latitude': 40.75998, 'longitude': -73.97313}",131,4.2,10022,2024-02-15T17:14:43.850534
xMUZfoyzyJoTfZxrEZus4Q,"b""Mom's Kitchen & Bar""",american,701 9th Ave,"{'latitude': 40.76247, 'longitude': -73.9901}",1883,4.4,10019,2024-02-15T17:14:43.850534
Orbsfc3nI21mQ8cwSPahhg,b'The Four Horsemen',american,295 Grand St,"{'latitude': 40.71305, 'longitude': -73.95732}",340,4.4,11211,2024-02-15T17:14:43.850534
8wMJdpw2R_4VfS55itB_gQ,b'Sweetwater Restaurant',american,105 N 6th St,"{'latitude': 40.7184736, 'longitude': -73.9600178}",481,4.1,11249,2024-02-15T17:14:43.850534
MGd6HFEq1ALD58XWNviSXw,b'Time Out Market New York',american,55 Water St,"{'latitude': 40.70342863348067, 'longitude': -73.99214637055226}",556,4.0,11201,2024-02-15T17:14:43.850534
e_EQojNWskn_hFbKA_UZ-Q,b'Balvanera',american,152 Stanton St,"{'latitude': 40.72063, 'longitude': -73.98539}",327,4.5,10002,2024-02-15T17:14:43.850534
flcy6dNr4s12PTv6VtBK9Q,b'L\xc4\x92NA',american,137 Eldridge St,"{'latitude': 40.719135, 'longitude': -73.991758}",236,4.5,10002,2024-02-15T17:14:43.850534
L7_MTRZyYp_i-cnH2CU4zQ,"b""Dudley's""",american,85 Orchard St,"{'latitude': 40.71798, 'longitude': -73.99042}",1056,4.1,10002,2024-02-15T17:14:43.850534
Lw044EfH1h3XhUhri3ExfA,b'BLACKBARN',american,19 E 26th St,"{'latitude': 40.7431, 'longitude': -73.9871}",713,3.8,10010,2024-02-15T17:14:43.850534
uoT2_Wrt1noD6kZOID7tUg,b'Jane Restaurant',american,100 W Houston St,"{'latitude': 40.72733557776672, 'longitude': -74.00026239325852}",3565,3.9,10012,2024-02-15T17:14:43.850534
pfmAcS-g6SiNG0KlLvrqnA,b'Beauty & Essex',american,146 Essex St,"{'latitude': 40.720434786101286, 'longitude': -73.98686057623863}",3906,4.0,10002,2024-02-15T17:14:43.850534
3VUzihBSmoruWjsv5lng9Q,b'Figaro',american,184 Bleecker St,"{'latitude': 40.729, 'longitude': -74.00108}",99,4.1,10012,2024-02-15T17:14:43.850534
YSflX6shqcP3zYno0Zz75Q,b'While We Were Young',american,183 W 10th St,"{'latitude': 40.73437, 'longitude': -74.00272}",462,4.1,10014,2024-02-15T17:14:43.850534
txSykTj5nbwmpiVNoK_Dyg,b'Blue Ribbon Brasserie',american,97 Sullivan St,"{'latitude': 40.72548811686033, 'longitude': -74.003027}",1022,4.3,10012,2024-02-15T17:14:43.850534
7U-XPpdrYDk-H5_M-Lfy3Q,"b""Ruthie's""",american,241 Smith St,"{'latitude': 40.68355, 'longitude': -73.992379}",32,4.2,11231,2024-02-15T17:14:43.850534
WJS06XxRdc6DD1s4LWE9HA,b'Fish Cheeks',american,55 Bond St,"{'latitude': 40.7258, 'longitude': -73.9927}",1521,4.4,10012,2024-02-15T17:14:43.850534
9I8mZXCkGZBmFh5fYOYorw,b'Em Vietnamese Bistro',american,57 Front St,"{'latitude': 40.702670064808366, 'longitude': -73.99118578021728}",178,4.3,11201,2024-02-15T17:14:43.850534
o-N9S05IjZdEdzdO6DB3Bw,b'Selo',american,33-05 Broadway,"{'latitude': 40.7613, 'longitude': -73.92335}",121,4.8,11106,2024-02-15T17:14:43.850534
ybAfKElsgVcm60sS-39zyA,"b""Clark's Restaurant""",american,80 Clark St,"{'latitude': 40.69740294105, 'longitude': -73.993250079407}",531,3.8,11201,2024-02-15T17:14:43.850534
RjXFwonRyu20O2WW9YBKfw,b'\xc3\x87KA KA Q\xc3\x8bLLU',american,118 E 31st St,"{'latitude': 40.74469, 'longitude': -73.98184}",160,4.6,10016,2024-02-15T17:14:43.850534
fH8DkdRerw5LJ7fZZHRfeA,b'Leuca',american,111 N 12th St,"{'latitude': 40.722121, 'longitude': -73.956678}",449,4.0,11249,2024-02-15T17:14:43.850534
moaPtBNbQ5VNu2Z0ilCVGQ,"b""Walter's""",american,166 DeKalb Ave,"{'latitude': 40.6894111633301, 'longitude': -73.973258972168}",643,4.0,11217,2024-02-15T17:14:43.850534
m86CNmYThtzzWB3nPnrhbg,b'Emily - West Village',american,35 Downing St,"{'latitude': 40.72936, 'longitude': -74.00383}",1034,4.1,10014,2024-02-15T17:14:43.850534
4FD0TAxe70nb3ngk3sXF9Q,b'Uluh',american,152 2nd Ave,"{'latitude': 40.729354, 'longitude': -73.98665}",945,4.4,10003,2024-02-15T17:14:43.850534
gXgE7myTLwzXpnlfTXlzKQ,b'Artesano Peruvian Cuisine',american,90 Chambers St,"{'latitude': 40.714477664263505, 'longitude': -74.0074549}",112,4.5,10007,2024-02-15T17:14:43.850534
QhE50zhSMnQaudpHW1jp7g,b'The Tyger',american,1 Howard St,"{'latitude': 40.7189, 'longitude': -73.99942}",499,4.2,10013,2024-02-15T17:14:43.850534
qgY41g_eg0eNzewCXmKcaA,b'Lillo Cucina Italiana',american,331 Henry St,"{'latitude': 40.69023, 'longitude': -73.99634}",222,4.8,11201,2024-02-15T17:14:43.850534
qCf1QN11Qdncpqb7PhuyVw,b'The Ragtrader & Bo Peep Cocktail and Highball Store',american,70 W 36th St,"{'latitude': 40.7507108837366, 'longitude': -73.98621872023773}",867,4.4,10018,2024-02-15T17:14:43.850534
Me4TxTbPPQZQopW1wOGx5g,"b""Jack's Wife Freda""",american,226 Lafayette St,"{'latitude': 40.7221323, 'longitude': -73.9975402}",2482,3.9,10012,2024-02-15T17:14:43.850534
Cebmp5-kEcdb4dBPrMKkWg,b'MayRee',american,58 E 1st St,"{'latitude': 40.72374, 'longitude': -73.9893}",61,4.6,10003,2024-02-15T17:14:43.850534
MKMx5TAmzXfjgLdXgu6FVQ,b'South Brooklyn Foundry',american,6909 3rd Ave,"{'latitude': 40.63539, 'longitude': -74.02602}",403,4.3,11209,2024-02-15T17:14:43.850534
Jyf4SNiBoU11dp28cGBoqA,"b""Gatsby's Landing Times Square""",american,120 West 44th St,"{'latitude': 40.7565, 'longitude': -73.98427}",157,4.3,10036,2024-02-15T17:14:43.850534
RfxOtJ4SQmEeVX_XjFLWUQ,b'Otis',american,18 Harrison Pl,"{'latitude': 40.706011, 'longitude': -73.932598}",553,4.8,11206,2024-02-15T17:14:43.850534
4DInnPhOyvXFbYpUdO0SMQ,b'Antidote',american,66 S 2nd St,"{'latitude': 40.714186, 'longitude': -73.965493}",466,4.7,11249,2024-02-15T17:14:43.850534
22nKUyCIbpnzR6R3_g1ptQ,"b""Carmine's Italian Restaurant - Times Square""",american,200 W 44th St,"{'latitude': 40.75749848725768, 'longitude': -73.98665333142026}",4798,4.0,10036,2024-02-15T17:14:43.850534
EviCtput3aPEbHEVS4Ahuw,b'Felice Montague',american,84 Montague St,"{'latitude': 40.69517, 'longitude': -73.9961}",72,3.9,11201,2024-02-15T17:14:43.850534
jzN5KHYtrM2rh58iHGVuVA,b'Levant on Smith',american,223 Smith St,"{'latitude': 40.68424, 'longitude': -73.99201}",98,4.3,11201,2024-02-15T17:14:43.850534
qEe7nIhPfEL6L0-VYhWRrA,b'Raku',chinese,48 Macdougal St,"{'latitude': 40.7272479, 'longitude': -74.00253944171621}",961,4.5,10012,2024-02-15T17:14:44.770113
bnDfFdiCcPzhuNWUJORvLQ,b'Noodle Village',chinese,13 Mott St,"{'latitude': 40.714167, 'longitude': -73.998803}",1421,3.9,10013,2024-02-15T17:14:44.770113
8Oo2AtQEPDfxIOnA8wfXoQ,b'886',chinese,26 Saint Marks Pl,"{'latitude': 40.72880795067701, 'longitude': -73.988719}",711,4.0,10003,2024-02-15T17:14:44.770113
wDuf4Qz9qsC62amLZgWNJQ,b'Little Alley',chinese,550 3rd Ave,"{'latitude': 40.74744, 'longitude': -73.97728}",550,3.9,10016,2024-02-15T17:14:44.770113
LVkBYW-FNaZ2h-0zB8-vzA,"b""Jiang's Kitchen""",chinese,65 St Marks Pl,"{'latitude': 40.72808, 'longitude': -73.98615}",78,4.4,10003,2024-02-15T17:14:44.770113
gDCK63W5_8-tdCCWr92rbw,b'Shan',chinese,191 Smith St,"{'latitude': 40.68524, 'longitude': -73.99133}",87,4.3,11201,2024-02-15T17:14:44.770113
SxKvgnkMMZdhBJcxxKQnww,b'Nobu Fifty Seven',chinese,40 W 57th St,"{'latitude': 40.76371615273354, 'longitude': -73.97624989600685}",1490,4.0,10019,2024-02-15T17:14:44.770113
QBW5zCUwDPcj4nNAi2lhpQ,b'Breeze',chinese,595 Manhattan Ave,"{'latitude': 40.72301295163434, 'longitude': -73.95061489999999}",19,4.6,11222,2024-02-15T17:14:44.770113
B3_K2kUVbYOU0VaLcj_LTw,b'Thai Villa',chinese,5 E 19th St,"{'latitude': 40.73902, 'longitude': -73.99065}",4946,4.4,10003,2024-02-15T17:14:44.770113
bwhR87JQezK6Gjft9ft95g,b'Yum Cha Chinese Kitchen and Bar',chinese,228 Thompson St,"{'latitude': 40.729292, 'longitude': -73.998764}",12,4.9,10012,2024-02-15T17:14:44.770113
mUl0wtO7tPkBocuJqZ-7Dw,b'Dun Huang -  Grand Central',chinese,320 Lexington Ave,"{'latitude': 40.74922, 'longitude': -73.97785}",337,4.4,10016,2024-02-15T17:14:44.770113
HR_a2QSA_KJZIakufAJUmg,b'Szechuan Gourmet',chinese,21 W 39th St,"{'latitude': 40.752347, 'longitude': -73.983559}",78,4.1,10018,2024-02-15T17:14:44.770113
l7G5tDA96xbA_bx1ZgkOeg,b'ICHIRAN Midtown',chinese,132 W 31st St,"{'latitude': 40.74839, 'longitude': -73.99062}",1431,4.2,10001,2024-02-15T17:14:44.770113
HPwH6d3yshPeF0pywgDfSw,b'Shanghai Best',chinese,J Cy,"{'latitude': 40.71681948978749, 'longitude': -74.03873209999999}",94,3.9,07302,2024-02-15T17:14:44.770113
nI1UYDCYUTt23TpGxqnLKg,b'Buddakan',chinese,75 9th Ave,"{'latitude': 40.7422762672197, 'longitude': -74.0048000961542}",4615,4.1,10011,2024-02-15T17:14:44.770113
qrncvjkiKN5Z-JC06ygy6A,b'Hutong New York',chinese,Inside Beacon Courtyard,"{'latitude': 40.761551, 'longitude': -73.967443}",578,3.6,10022,2024-02-15T17:14:44.770113
9U5tPyF6QEiVntlyTemxKA,b'House of Joy',chinese,28 Pell St,"{'latitude': 40.71510354400104, 'longitude': -73.998459}",333,4.0,10013,2024-02-15T17:14:44.770113
z5f--L8_vB_WvSaRca7LQQ,b'Mala House',chinese,22 E 21st St,"{'latitude': 40.73945005575927, 'longitude': -73.98913809999999}",104,4.7,10017,2024-02-15T17:14:44.770113
m4lJL1hpJCkfB_fXsj8iQQ,b'The Rogue Panda',chinese,55 Water St,"{'latitude': 40.703418788303445, 'longitude': -73.9923495}",63,4.6,11201,2024-02-15T17:14:44.770113
sBCJYLPNJuagg-aJ3Y_ozQ,b'Cheli',chinese,19 St Marks Pl,"{'latitude': 40.72925, 'longitude': -73.9886}",348,4.2,10003,2024-02-15T17:14:44.770113
0Lnp_fi3gI2bfJ8RcMDfjg,b'Gen',chinese,659 Washington Ave,"{'latitude': 40.677639, 'longitude': -73.963485}",304,3.9,11238,2024-02-15T17:14:44.770113
lgHmMRBaU-48kGaNz3jYxg,b'Chairman Sun',chinese,47-30 Vernon Blvd,"{'latitude': 40.74465, 'longitude': -73.95375}",243,3.7,11101,2024-02-15T17:14:44.770113
Q1TpfbuPwKPFrNFyu-u2_g,b'Han Dynasty',chinese,1 Dekalb Ave,"{'latitude': 40.69128889156491, 'longitude': -73.98261035889554}",440,3.7,11201,2024-02-15T17:14:44.770113
oTL_nPII6x0HfPVpEQklUg,b'PLANTA Queen Nomad',chinese,15 W 27th St,"{'latitude': 40.744435, 'longitude': -73.98832}",711,4.3,10001,2024-02-15T17:14:44.770113
e3aLZ41AMwtwuj9u6mO9Ew,b'Figure Eight',chinese,18 Cornelia St,"{'latitude': 40.731357, 'longitude': -74.00196}",10,4.4,10014,2024-02-15T17:14:44.770113
KjN7kiCP4kZbt1dj8w3A3g,b'Steam - Shanghai Asian Fusion | All day dim sum',chinese,470 6th Ave,"{'latitude': 40.73561, 'longitude': -73.99789}",131,4.5,10011,2024-02-15T17:14:44.770113
M-4J09S14mPsH1EJrnR1Og,b'Yemen chuanchuan \xe7\x88\xba\xe4\xbb\xac\xe4\xb8\xb2\xe4\xb8\xb2 \xe7\x88\xb7\xe4\xbb\xac\xe4\xb8\xb2\xe4\xb8\xb2',chinese,105 W27 St,"{'latitude': 40.745733, 'longitude': -73.99132}",36,4.1,10001,2024-02-15T17:14:44.770113
YDZX2bJ1IyV0lunBYqbb4w,b'New Chinatown  Asian Cuisine/ Bar',chinese,1650 3rd Ave,"{'latitude': 40.782945, 'longitude': -73.95132}",65,4.5,10128,2024-02-15T17:14:44.770113
SNhDVaf_n7VDZcfry8mYdA,b'The Bao',chinese,13 St Marks Pl,"{'latitude': 40.72939, 'longitude': -73.9889199}",1430,3.8,10003,2024-02-15T17:14:44.770113
BtsXojrMtfLRhhFK7rm35A,b'Hupo',chinese,1007 50th Ave,"{'latitude': 40.742827, 'longitude': -73.953575}",246,4.3,11101,2024-02-15T17:14:44.770113
9WgsvzaiXNAmmQGD0uQxFQ,b'Thai Holic',chinese,372 Myrtle Ave,"{'latitude': 40.693005, 'longitude': -73.971286}",556,4.4,11205,2024-02-15T17:14:44.770113
XaEFFUabnbH8ZF7ccmSAlQ,b'South Of The Clouds',chinese,16 W 8th St,"{'latitude': 40.73264, 'longitude': -73.99752}",254,3.9,10011,2024-02-15T17:14:44.770113
